"name","type","n","missing","unique","mean","median","mode","mode_value","sd","v","min","max","range","skew","skew_2se","kurt","kurt_2se","category","description"
"patientid","integer",3242,0,1236,627.755706354102,634,634,NA,354.229336545281,NA,1,1236,1235,-0.0364058905964263,-0.423324445357338,-1.18168102249936,-6.8723549475329,NA,NA
"date_proactive_mt","character",3242,0,1885,NA,NA,9,"2023-01-09",NA,0.999269306575746,NA,NA,NA,NA,NA,NA,NA,NA,NA
"questionnairestart","character",3134,0.0333127698951265,1840,NA,NA,108,NA,NA,0.999252898302538,NA,NA,NA,NA,NA,NA,NA,NA,NA
"entry_belongs_to","character",3242,0,5,NA,NA,2167,"both",NA,0.503710552545039,NA,NA,NA,NA,NA,NA,NA,NA,NA
"k_cis4","integer",2318,0.285009253547193,26,12.5306298533218,12,12,NA,6.94237099346963,NA,4,28,24,0.457707583351975,4.50111362643607,-0.914455436006825,-4.49832811268815,NA,NA
"k_pedsql_fatigue_8_18_algemeen_mean","numeric",2312,0.286859962985811,26,73.7095415224913,79.17,79.17,NA,21.4215468926479,NA,0,100,100,-0.725197161865024,-7.12239230746148,-0.141086071919475,-0.69312431809263,NA,NA
"k_pedsql_fatigue_8_18_cognitief_mean","numeric",2312,0.286859962985811,26,73.525687716263,75,75,NA,23.3176882706202,NA,0,100,100,-0.78281944693827,-7.68831912229977,-0.0323835142644842,-0.159092963158153,NA,NA
"k_pedsql_fatigue_8_18_slaap_mean","numeric",2312,0.286859962985811,24,70.0961764705882,70.83,70.83,NA,18.0881136659707,NA,4.17,100,95.83,-0.290589157050788,-2.85396866624178,-0.327265950558603,-1.60778442357751,NA,NA
"o_pedsql_fatigue_2_18_algemeen_mean","numeric",2618,0.192473781616286,26,72.9133728036669,75,75,NA,23.6869486459357,NA,0,100,100,-0.661447734962435,-6.91231243358659,-0.417285118895716,-2.18120311496862,NA,NA
"o_pedsql_fatigue_2_18_cognitief_mean","numeric",2618,0.192473781616286,26,75.1574025974026,79.17,79.17,NA,24.9230323759266,NA,0,100,100,-0.871764290597745,-9.11017881918942,-0.0394412051737851,-0.206164264402336,NA,NA
"o_pedsql_fatigue_2_18_slaap_mean","numeric",2618,0.192473781616286,26,78.3406340718105,83.33,83.33,NA,20.1541654010759,NA,0,100,100,-0.91896171235116,-9.60340497747067,0.255516443069181,1.33561739039029,NA,NA
"k_pedsql_8_30_emotioneel_mean","integer",102,0.968537939543492,17,76.7156862745098,80,80,NA,17.7788267947475,NA,20,100,80,-0.637135299640537,-1.33253472573375,0.211172237896071,0.222835244608882,NA,NA
"k_pedsql_8_30_lichamelijk_mean","numeric",102,0.968537939543492,18,84.7426470588235,87.5,87.5,NA,14.5346107194272,NA,15.62,100,84.38,-1.46922614744984,-3.07280865231841,3.76257783265034,3.97038436516088,NA,NA
"k_pedsql_8_30_school_mean","integer",102,0.968537939543492,16,76.3235294117647,80,80,NA,19.0482252829449,NA,20,100,80,-0.806244216098736,-1.6862170656369,0.188373221157564,0.198777042061122,NA,NA
"k_pedsql_8_30_sociaal_mean","integer",102,0.968537939543492,13,87.6470588235294,95,95,NA,15.6335809285643,NA,20,100,80,-1.83563702581136,-3.83913759309253,3.92096918501133,4.13752364492105,NA,NA
"o_pedsql_2_18_emotioneel_mean","integer",2694,0.169031462060457,22,75.8166295471418,80,80,NA,19.4894299953428,NA,0,100,100,-0.59486252187561,-6.30596274193328,-0.286428796993766,-1.5187357130334,NA,NA
"o_pedsql_2_18_lichamelijk_mean","numeric",2694,0.169031462060457,34,79.8349183370453,87.5,87.5,NA,20.6883617068185,NA,0,100,100,-1.1826594097457,-12.5370247746296,0.843415276120466,4.47205348835771,NA,NA
"o_pedsql_2_18_school_mean","integer",2694,0.169031462060457,22,75.7590942835932,80,80,NA,21.0022955280836,NA,0,100,100,-0.67114288425485,-7.11458844184791,-0.195385365447122,-1.03599475828921,NA,NA
"o_pedsql_2_18_sociaal_mean","integer",2694,0.169031462060457,21,83.173719376392,90,90,NA,18.3461649206961,NA,0,100,100,-1.00252948205337,-10.6275203581243,0.307334031809717,1.62958185363645,NA,NA
"k_rcads_anxiety_num","integer",1841,0.432140653917335,30,4.66811515480717,3,3,NA,4.75670112895591,NA,0,38,38,1.75227731501865,15.3595166095594,4.28615319546547,18.7952142457711,NA,NA
"k_rcads_depression_num","integer",1841,0.432140653917335,26,4.88375882672461,4,4,NA,4.2682551921461,NA,0,29,29,1.11358376368713,9.76107387106481,1.47598925815742,6.4723618280547,NA,NA
"k_read_personalcompetence_mean","numeric",1379,0.574645280690932,30,3.81904278462654,3.88,3.88,NA,0.644491978506893,NA,1.38,5,3.62,-0.160507459037773,-1.21798907181477,-0.114190504678529,-0.433572050991189,NA,NA
"k_read_socialcompetence_mean","numeric",1379,0.574645280690932,20,3.84336475707034,3.8,3.8,NA,0.687651177481732,NA,1.4,5,3.6,-0.342608429437128,-2.59983757432632,-0.092733341037361,-0.352100947290008,NA,NA
"k_read_socialresources_mean","numeric",1379,0.574645280690932,18,4.26236403190718,4.4,4.4,NA,0.588321696785484,NA,1.4,5,3.6,-0.994051807566864,-7.54322724745913,1.49439570631171,5.6740988508813,NA,NA
"k_read_structuredstyle_mean","numeric",1379,0.574645280690932,18,3.57142857142857,3.5,3.5,NA,0.665996795253236,NA,1,5,4,0.0916517607495112,0.695486949171726,-0.000947248154253177,-0.00359662413432168,NA,NA
"k_read_familycohesion_mean","numeric",1379,0.574645280690932,24,4.20102248005801,4.33,4.33,NA,0.596318445273602,NA,1.33,5,3.67,-0.837930540273128,-6.35852219648144,1.06810565331638,4.05551022028845,NA,NA
"o_pain_nrs","integer",2690,0.170265268352869,12,1.90780669144981,1,1,NA,2.54254509049121,NA,0,10,10,1.28584012898366,13.6207013643305,0.453759657407235,2.40419311661797,NA,NA
"k_pain_nrs","integer",2368,0.269586674892042,12,2.25084459459459,1,1,NA,2.6073081709118,NA,0,10,10,1.10468161347058,10.9798701536232,0.0771997607356645,0.383821076919746,NA,NA
"k_health_ord","integer",1476,0.544725478099938,5,1.2059620596206,1,1,NA,0.768616425408025,NA,0,3,3,0.230799769347122,1.81181410834276,-0.309237038550928,-1.21459760773915,NA,NA
"k_lifesatisfaction_nrs","integer",1483,0.542566317088217,11,7.58462575859744,8,8,NA,1.45701557211745,NA,1,10,9,-0.986963706211089,-7.76613201619964,1.85963420966838,7.32137055770046,NA,NA
"k_selfreport_disease_bin","integer",1064,0.671807526218384,3,0.212406015037594,0,0,NA,0.409202975164921,NA,0,1,1,1.40430889950376,9.3635137587847,-0.0279401251689131,-0.0932351480951086,NA,NA
"k_physical_activity_days","integer",1476,0.544725478099938,9,4.0420054200542,4,4,NA,2.08455102900192,NA,0,7,7,-0.202980109536351,-1.5934254493028,-0.976886223818023,-3.8369390550456,NA,NA
"k_member_sportsclub_bin","integer",1064,0.671807526218384,3,0.683270676691729,1,1,NA,0.465419643987567,NA,0,1,1,-0.786810063479103,-5.24621531455097,-1.38222635981088,-4.61243743823013,NA,NA
"o_schoolabscence_num","integer",2639,0.185996298581123,45,8.58090185676393,3,3,NA,15.9075284299018,NA,0,100,100,3.43561915015209,36.0467187673524,13.4397577772639,70.5320064617074,NA,NA
"k_schoolabscence_num","integer",1952,0.397902529302899,47,10.0922131147541,3,3,NA,18.0743580829978,NA,0,100,100,3.01902863326566,27.2480155196103,9.80292148229412,44.2603404785567,NA,NA
"k_schoollevel_fac","character",770,0.762492288710672,6,NA,NA,2472,NA,NA,0.741055827289594,NA,NA,NA,NA,NA,NA,NA,NA,NA
"k_school_pressure_ord","integer",1434,0.557680444170265,5,0.986750348675035,1,1,NA,0.805055665343734,NA,0,3,3,0.625381204792029,4.8391309737055,0.075959577609773,0.294087296788286,NA,NA
"k_support_at_home_mean","numeric",1246,0.615669339913634,26,5.28651685393258,5.75,5.75,NA,0.946707879842498,NA,0,6,6,-2.12850499355412,-15.3550060451046,6.44818579424051,23.27711659123,NA,NA
"k_support_friends_mean","numeric",1442,0.555212831585441,36,4.65932732316227,5,5,NA,1.28336385312782,NA,0,6,6,-1.11644103228498,-8.6629116123175,1.16385664848327,4.51852923389989,NA,NA
"k_bullied_freq_ord","integer",782,0.758790869833436,6,0.232736572890026,0,0,NA,0.663326834053883,NA,0,4,4,3.54106150502394,20.2517224406911,13.8010352311324,39.5148067512652,NA,NA
"o_fes_family_o_num","numeric",833,0.743059839605182,74,4.33056083039276,4.27,4.27,NA,0.505739935033579,NA,1,5,4,-0.806851418540486,-4.76201169997288,2.75784560877357,8.14804112299937,NA,NA
"o_fes_healthcare_o_num","numeric",796,0.754472547809994,86,4.14595122075022,4.16666666666667,4.16666666666667,NA,0.620164041022121,NA,1,5,4,-1.17715004352027,-6.79201920949528,3.7923859373457,10.9544289026972,NA,NA
"k_2parentshousehold_bin","integer",756,0.766810610734115,3,0.802910052910053,1,1,NA,0.398064186450586,NA,0,1,1,-1.51990251087029,-8.54732541240192,0.310519629499265,0.874262742191253,NA,NA
"o_2parentshousehold_bin","integer",824,0.745835903763109,3,0.853155339805825,1,1,NA,0.35416596551019,NA,0,1,1,-1.99187266749516,-11.6925185010721,1.96995185842001,5.78887354630452,NA,NA
"o_education_o_ord","character",858,0.735348550277606,4,NA,NA,2384,NA,NA,0.572869632310192,NA,NA,NA,NA,NA,NA,NA,NA,NA
"o_pain_o_nrs","integer",2621,0.191548426896977,12,1.43533002670736,0,0,NA,2.29821441139321,NA,0,10,10,1.74858518788773,18.2836553617853,2.11168542190017,11.0443624315904,NA,NA
"o_cis4_o","integer",2474,0.236890808143122,26,12.5363783346807,11,11,NA,6.73798299644963,NA,4,28,24,0.457281456821279,4.64559025653018,-0.868723417958873,-4.41452337638492,NA,NA
"o_sport_o_bin","integer",901,0.722085132634176,3,0.549389567147614,1,1,NA,0.497831033653801,NA,0,1,1,-0.198198775981454,-1.21640732545378,-1.962892121692,-6.03006840440773,NA,NA
"o_distress_thermo_o_nrs","integer",2679,0.173658235657002,12,2.86412840612169,2,2,NA,2.72134694194388,NA,0,10,10,0.738094768663583,7.80253692460875,-0.684718550867081,-3.62049065531377,NA,NA
"o_chronic_disease_o_bin","integer",2679,0.173658235657002,3,0.232922732362822,0,0,NA,0.422772339104128,NA,0,1,1,1.26298506334257,13.3512497450735,-0.405019494914815,-2.14156501923612,NA,NA
"o_pedsql_fatigue_2_18_total","numeric",2618,0.192473781616286,77,75.4708403361345,79.17,79.17,NA,19.8756012240267,NA,6.94,100,93.06,-0.6422784592315,-6.7119881812323,-0.385621705664046,-2.01569437179986,NA,NA
"o_pedsql_2_18_total","numeric",2694,0.169031462060457,73,78.8011581291759,81.52,81.52,NA,16.319058422607,NA,14.13,100,85.87,-0.70461482529934,-7.46941465019808,-0.201638731809434,-1.06915207669017,NA,NA
"o_nrs_welbevinden_welbevinden_recoded","integer",399,0.876927822331894,10,7.94235588972431,8,8,NA,1.31828480907898,NA,2,10,8,-1.06257001136775,-4.34872780907916,2.11777588915135,4.34431610813048,NA,NA
"k_nrs_gezondheid_gezondheid_recoded","integer",331,0.897902529302899,10,7.54984894259819,8,8,NA,1.73023688380586,NA,2,10,8,-0.764441930891584,-2.85172824646743,0.499125023456712,0.933734774484179,NA,NA
"o_nrs_gezondheid_gezondheid_recoded","integer",397,0.8775447254781,10,7.65239294710327,8,8,NA,1.53579366733849,NA,2,10,8,-0.733814611612226,-2.99576655131463,0.643773500458836,1.31733648744167,NA,NA
"o_fatigue_o_bin","integer",901,0.722085132634176,3,0.384017758046615,0,0,NA,0.48663225416675,NA,0,1,1,0.476144007441777,2.92224336782632,-1.77525350471314,-5.45363647359145,NA,NA
"k_pedsql_8_30_total","numeric",102,0.968537939543492,42,81.8838235294118,83.7,83.7,NA,13.9767901699102,NA,18.48,100,81.52,-1.12179219684152,-2.34616895060096,2.53913558933468,2.67937161523559,NA,NA
"k_pedsql_fatigue_8_18_total","numeric",2312,0.286859962985811,62,72.4438321799308,73.61,73.61,NA,17.6335038689475,NA,11.11,100,88.89,-0.479680018418353,-4.71109024260321,-0.324165021177888,-1.59255025103858,NA,NA
"k_talk_at_home_mean","numeric",760,0.765576804441703,16,3.1875,3.25,3.25,NA,0.627285019260519,NA,0,4,4,-0.911252918781634,-5.13800860915132,1.96821946289011,5.5560335891352,NA,NA
"k_veerkracht_total","numeric",1379,0.574645280690932,76,3.94891950688905,3.93,3.93,NA,0.526225634157496,NA,1.5,5,3.5,-0.243823585638667,-1.85022219240727,0.300173788777713,1.13973544140593,NA,NA
"k_cis8_deel1_1_recoded","integer",1993,0.385256014805676,8,3.5765178123432,3,3,NA,2.13835938049934,NA,1,7,6,0.24515203015842,2.2356820107661,-1.33145536258481,-6.07418744577725,NA,NA
"k_cis8_deel1_2_recoded","integer",1993,0.385256014805676,8,2.65429001505268,2,2,NA,1.91181144525145,NA,1,7,6,0.899326742318415,8.20147652174402,-0.457832505156153,-2.08866217616899,NA,NA
"k_cis8_deel1_3","integer",1993,0.385256014805676,8,2.83090817862519,2,2,NA,1.75508670597218,NA,1,7,6,0.769146899419831,7.01429184803502,-0.390437472667313,-1.7812015794752,NA,NA
"k_cis8_deel1_7_recoded","integer",1993,0.385256014805676,8,3.5529352734571,3,3,NA,2.16218241494726,NA,1,7,6,0.244178761052808,2.22680621141154,-1.38782823742933,-6.33136423013315,NA,NA
"k_pro_cis4_cis_4_1_recoded","integer",325,0.899753238741518,8,3.58153846153846,3,3,NA,2.04810152288728,NA,1,7,6,0.220617093367915,0.815579563906263,-1.23502541563161,-2.2896899432572,NA,NA
"k_pro_cis4_cis_4_2_recoded","integer",325,0.899753238741518,8,3.39692307692308,3,3,NA,2.0918691233559,NA,1,7,6,0.306019339049868,1.13129547343348,-1.29041758456343,-2.39238490850496,NA,NA
"k_pro_cis4_cis_4_4_recoded","integer",325,0.899753238741518,8,2.44615384615385,2,2,NA,1.73054235085714,NA,1,7,6,1.09325700384132,4.04156385536011,0.156637903026471,0.290400688725249,NA,NA
"o_self_cis8_o_cis_8_1_recoded","integer",974,0.699568167797656,8,3.49691991786448,3,3,NA,2.08885132449915,NA,1,7,6,0.264886383376777,1.69005499319196,-1.3218490061788,-4.22119377292933,NA,NA
"o_self_cis8_o_cis_8_2_recoded","integer",974,0.699568167797656,8,2.50718685831622,2,2,NA,1.80937654056914,NA,1,7,6,0.973736133034038,6.21273012491849,-0.316566870678353,-1.01092492181549,NA,NA
"o_self_cis8_o_cis_8_3","integer",974,0.699568167797656,8,3.19404517453799,3,3,NA,1.80222697171211,NA,1,7,6,0.556372587196879,3.54982486106024,-0.768692852418157,-2.4547444275068,NA,NA
"o_self_cis8_o_cis_8_7_recoded","integer",974,0.699568167797656,8,3.3264887063655,3,3,NA,2.03418285519309,NA,1,7,6,0.374048659005576,2.3865432257797,-1.23571342242206,-3.94612832439325,NA,NA
"o_pro_self_cis4_cis_4_1_recoded","integer",315,0.902837754472548,8,3.52698412698413,3,3,NA,2.02258004724608,NA,1,7,6,0.242922529248637,0.884242413751736,-1.29104554187996,-2.35699703284989,NA,NA
"o_pro_self_cis4_cis_4_2_recoded","integer",315,0.902837754472548,8,3.28571428571429,3,3,NA,2.03338827573359,NA,1,7,6,0.39263920042027,1.42921381309107,-1.22367938945151,-2.23401003027122,NA,NA
"o_pro_self_cis4_cis_4_3","integer",315,0.902837754472548,8,3.0984126984127,3,3,NA,1.81637036259287,NA,1,7,6,0.515372518940464,1.8759653192265,-0.838297040621503,-1.53043682294473,NA,NA
"o_pro_self_cis4_cis_4_4_recoded","integer",315,0.902837754472548,8,2.52380952380952,2,2,NA,1.70664813646295,NA,1,7,6,1.00940191401571,3.67424128036028,-0.0317611248983791,-0.0579846912576341,NA,NA
"self_cis20_wkz_o_cis_1_recoded","integer",112,0.965453423812461,8,3.49107142857143,3,3,NA,2.00896878981621,NA,1,7,6,0.264010217445836,0.577868601509672,-1.35046452153752,-1.49027705584212,NA,NA
"self_cis20_wkz_o_cis_4_recoded","integer",112,0.965453423812461,8,2.95535714285714,2,2,NA,1.93771665040217,NA,1,7,6,0.599884293381901,1.31303364331093,-1.01942475610209,-1.12496500274346,NA,NA
"self_cis20_wkz_o_cis_6","integer",112,0.965453423812461,8,3.23214285714286,3,3,NA,1.83058176573176,NA,1,7,6,0.436000747341844,0.954323452179626,-0.984207627478139,-1.0861018723732,NA,NA
"self_cis20_wkz_o_cis_16_recoded","integer",112,0.965453423812461,8,3.48214285714286,4,4,NA,1.8452868760937,NA,1,7,6,0.211370097972444,0.46264930235648,-1.2042881277692,-1.32896713450434,NA,NA
"o_alg_pro_merged_vragen_gezin_1","integer",842,0.740283775447255,6,4.43705463182898,5,5,NA,0.664331528597989,NA,1,5,4,-1.37299849329224,-8.14689616217424,3.78309107724381,11.2369855398519,NA,NA
"o_alg_pro_merged_vragen_gezin_2","integer",846,0.739049969154843,6,4.45508274231678,5,5,NA,0.656143605482389,NA,1,5,4,-1.20260237782921,-7.15269447943064,2.34306214875214,6.97605565965598,NA,NA
"o_alg_pro_merged_vragen_gezin_3","integer",844,0.739666872301049,6,4.37796208530806,4,4,NA,0.67000654622847,NA,1,5,4,-1.27502751619574,-7.57451851016279,3.62472749408756,10.7792995654235,NA,NA
"o_alg_pro_merged_vragen_gezin_4","integer",848,0.738433066008637,6,4.31367924528302,4,4,NA,0.740593368118087,NA,1,5,4,-1.21740139397815,-7.24923784832635,2.40834782336383,7.1788534606743,NA,NA
"o_alg_pro_merged_vragen_gezin_5","integer",829,0.744293645897594,6,4.34620024125452,4,4,NA,0.710208966628932,NA,1,5,4,-1.23635278786594,-7.2794375074876,2.82804260733359,8.33547199220692,NA,NA
"o_alg_pro_merged_vragen_gezin_6","integer",846,0.739049969154843,6,4.29432624113475,4,4,NA,0.719724442632333,NA,1,5,4,-1.05597881174356,-6.28062438292181,2.11555848139746,6.298703483109,NA,NA
"o_alg_pro_merged_vragen_gezin_7","integer",811,0.749845774213448,6,4.2478421701603,4,4,NA,0.786603672774258,NA,1,5,4,-1.10455596129229,-6.43270513310155,1.64898348677466,4.80753513707399,NA,NA
"o_alg_pro_merged_vragen_gezin_8","integer",822,0.746452806909315,6,4.18856447688565,4,4,NA,0.780215550093345,NA,1,5,4,-0.771581091475343,-4.523788436003,0.468625740732722,1.37543497527238,NA,NA
"o_alg_pro_merged_vragen_gezin_9","integer",840,0.740900678593461,6,4.40238095238095,4,4,NA,0.613704472926242,NA,1,5,4,-0.814678982855403,-4.8282979560098,1.57879621162997,4.68398758549002,NA,NA
"o_alg_pro_merged_vragen_gezin_10","integer",841,0.740592227020358,6,4.2128418549346,4,4,NA,0.750318430787497,NA,1,5,4,-0.791187552839798,-4.69185340066922,0.81177251120316,2.40979908384706,NA,NA
"o_alg_pro_merged_vragen_gezin_11","integer",841,0.740592227020358,6,4.52199762187872,5,5,NA,0.605375762877943,NA,1,5,4,-1.16141282755925,-6.88734132002714,2.13256148663426,6.33064638900126,NA,NA
"o_alg_pro_merged_vragen_gezin_12","integer",527,0.837446020974707,6,4.37950664136622,4,4,NA,0.616778506204833,NA,1,5,4,-0.749053698177872,-3.52000839917052,1.31066253954622,3.08534167045635,NA,NA
"o_alg_pro_merged_vragen_zorgverlening_1","integer",797,0.754164096236891,6,4.267252195734,4,4,NA,0.819114672754327,NA,1,5,4,-1.52598955443623,-8.81029091297695,3.50133875668171,10.1200411698068,NA,NA
"o_alg_pro_merged_vragen_zorgverlening_2","integer",753,0.767735965453424,6,4.0332005312085,4,4,NA,0.963544257173293,NA,1,5,4,-1.19737489489599,-6.72023806246211,1.47033670669284,4.13153993547691,NA,NA
"o_alg_pro_merged_vragen_zorgverlening_3","integer",810,0.750154225786552,6,4.22962962962963,4,4,NA,0.823997978510554,NA,1,5,4,-1.45244224937547,-8.45352541335739,3.26796274370903,9.52175437356868,NA,NA
"o_alg_pro_merged_vragen_zorgverlening_4","integer",828,0.744602097470697,6,4.36714975845411,4,4,NA,0.706154044796037,NA,1,5,4,-1.54068077769817,-9.06581642935104,4.72811806999797,13.9274635082108,NA,NA
"o_alg_pro_merged_vragen_zorgverlening_5","integer",800,0.753238741517582,6,4.4575,5,5,NA,0.709805275700149,NA,1,5,4,-1.77953437473703,-10.2933763977514,5.21924092118111,15.1135425936841,NA,NA
"o_alg_pro_merged_vragen_zorgverlening_6","integer",778,0.760024676125848,6,4.12853470437018,4,4,NA,0.855857649401975,NA,1,5,4,-0.998733000669482,-5.69729330249097,1.18706704208114,3.39013445821444,NA,NA
"o_alg_pro_merged_vragen_zorgverlening_7","integer",811,0.749845774213448,6,4.12946979038224,4,4,NA,0.829551174207753,NA,1,5,4,-0.944476114559857,-5.50043326289496,1.2419949932557,3.62097899586953,NA,NA
"o_alg_pro_merged_vragen_zorgverlening_8","integer",797,0.754164096236891,6,3.93224592220828,4,4,NA,0.923140042158415,NA,1,5,4,-0.765355776289912,-4.41877666949865,0.492131308779817,1.42242423595786,NA,NA
"o_alg_pro_merged_vragen_zorgverlening_9","integer",826,0.745219000616903,6,4.10048426150121,4,4,NA,0.782118185516509,NA,1,5,4,-1.04247946437553,-6.12686788642434,2.2411440949579,6.59373505156371,NA,NA
"o_alg_pro_merged_vragen_zorgverlening_10","integer",809,0.750462677359655,6,4.28182941903585,4,4,NA,0.829337452114629,NA,1,5,4,-1.48652219415234,-8.6465553734169,3.10213588952891,9.03304316323277,NA,NA
"o_alg_pro_merged_vragen_zorgverlening_11","integer",824,0.745835903763109,6,4.26334951456311,4,4,NA,0.745870083498356,NA,1,5,4,-1.15168115366957,-6.76049900998517,2.47133612336852,7.26223447920656,NA,NA
"o_alg_pro_merged_vragen_zorgverlening_12","integer",736,0.772979642196175,6,3.45923913043478,3,3,NA,1.02537676759714,NA,1,5,4,-0.325096475513093,-1.8039647900888,-0.1887502400606,-0.524393126285653,NA,NA
"k_alg_pro_merged_thuis_steun_1","integer",1246,0.615669339913634,8,5.36356340288925,6,6,NA,0.994888857182308,NA,0,6,6,-2.12954980076728,-15.3625432701159,5.87492486185459,21.2077187813432,NA,NA
"k_alg_pro_merged_thuis_steun_2","integer",1246,0.615669339913634,8,5.2776886035313,6,6,NA,1.08805849091911,NA,0,6,6,-1.99411495747159,-14.3855181544497,4.88606088506588,17.6380477428416,NA,NA
"k_alg_pro_merged_thuis_steun_3","integer",1246,0.615669339913634,8,5.20626003210273,6,6,NA,1.18151464010345,NA,0,6,6,-1.895453445254,-13.6737753485329,3.96290672352567,14.3055806372808,NA,NA
"k_alg_pro_merged_thuis_steun_4","integer",1246,0.615669339913634,8,5.29855537720706,6,6,NA,1.05774534772112,NA,0,6,6,-2.06079944513818,-14.8665791406049,5.29265630114236,19.1058045984095,NA,NA
"k_alg_pro_merged_vrienden_steun_1","integer",1442,0.555212831585441,8,4.62621359223301,5,5,NA,1.33742611882921,NA,0,6,6,-0.990639571562757,-7.68676786318764,0.780233815505311,3.02916111639042,NA,NA
"k_alg_pro_merged_vrienden_steun_2","integer",1442,0.555212831585441,8,4.76699029126214,5,5,NA,1.34316806195419,NA,0,6,6,-1.25533703962999,-9.74066117556217,1.46041955322688,5.66989796691402,NA,NA
"k_alg_pro_merged_vrienden_steun_3","integer",1289,0.602405922270204,8,4.78588052754073,5,5,NA,1.45023638724277,NA,0,6,6,-1.33361982959741,-9.78492314295819,1.41152023739314,5.18223763128113,NA,NA
"k_alg_pro_merged_vrienden_steun_4","integer",1442,0.555212831585441,8,4.50901525658807,5,5,NA,1.52070667346487,NA,0,6,6,-1.03584718801642,-8.03755180449448,0.548389700116549,2.12905506427739,NA,NA
"k_alg_pro_merged_thuis_praten_1","integer",760,0.765576804441703,6,3.48289473684211,4,4,NA,0.686571393782279,NA,0,4,4,-1.64612438919821,-9.28150803044081,4.4326866042293,12.5129113534138,NA,NA
"k_alg_pro_merged_thuis_praten_2","integer",760,0.765576804441703,6,3.25657894736842,3,3,NA,0.804276371182588,NA,0,4,4,-1.39039428231702,-7.83959935317533,2.98730226435331,8.43277491894882,NA,NA
"k_alg_pro_merged_thuis_praten_3","integer",760,0.765576804441703,6,3.125,3,3,NA,0.802766133494456,NA,0,4,4,-1.02221921460843,-5.76368099003764,1.73954133776532,4.91050428295298,NA,NA
"k_alg_pro_merged_thuis_praten_4","integer",760,0.765576804441703,6,2.88552631578947,3,3,NA,0.897251541479496,NA,0,4,4,-0.659433684480462,-3.71815099649289,0.335671524602826,0.947558085250806,NA,NA
"k_veerkracht_grid1_1_recoded","integer",1379,0.574645280690932,6,4.24728063814358,4,4,NA,0.750750617315685,NA,1,5,4,-0.850061963007702,-6.45057985165123,0.738000603610423,2.80212821758614,NA,NA
"k_veerkracht_grid1_2_recoded","integer",1379,0.574645280690932,6,4.0507614213198,4,4,NA,0.81372778195536,NA,1,5,4,-0.569473879401855,-4.32137525541533,0.0429132938494017,0.162938283541637,NA,NA
"k_veerkracht_grid1_3_recoded","integer",1379,0.574645280690932,6,4.28716461203771,4,4,NA,0.82780192867342,NA,1,5,4,-1.33480881182549,-10.1290155330595,2.25180463696013,8.54991890636467,NA,NA
"k_veerkracht_grid1_4_recoded","integer",1379,0.574645280690932,6,4.11820159535896,4,4,NA,0.887640150203277,NA,1,5,4,-0.879560990987714,-6.67442922241696,0.418843695900037,1.59031541884634,NA,NA
"k_veerkracht_grid1_5_recoded","integer",1379,0.574645280690932,6,4.03698332124728,4,4,NA,0.860820249892145,NA,1,5,4,-0.65750382891541,-4.98937858150801,0.196192218491469,0.744925883280138,NA,NA
"k_veerkracht_grid1_6_recoded","integer",1379,0.574645280690932,6,4.04786076867295,4,4,NA,0.76613803020491,NA,1,5,4,-0.448752372493281,-3.40529648232198,-0.0403526903762041,-0.153215880590753,NA,NA
"k_veerkracht_grid1_7_recoded","integer",1379,0.574645280690932,6,3.88397389412618,4,4,NA,0.837888970418544,NA,1,5,4,-0.378581910737193,-2.87281745551863,-0.197128846410654,-0.748482183246408,NA,NA
"k_veerkracht_grid1_8_recoded","integer",1379,0.574645280690932,6,3.18926758520667,3,3,NA,1.01997508445232,NA,1,5,4,0.0462296019946411,0.350807061312759,-0.471479644803071,-1.79016983218835,NA,NA
"k_veerkracht_grid1_9_recoded","integer",1379,0.574645280690932,6,3.67150108774474,4,4,NA,0.931698665892783,NA,1,5,4,-0.322133578308874,-2.44446694500635,-0.160715853257693,-0.610225012315224,NA,NA
"k_veerkracht_grid1_10_recoded","integer",1379,0.574645280690932,6,4.53589557650471,5,5,NA,0.692575790554771,NA,1,5,4,-1.60195778260937,-12.1562392453528,3.04351420968618,11.5559757076946,NA,NA
"k_veerkracht_grid1_11_recoded","integer",1379,0.574645280690932,6,3.79550398839739,4,4,NA,1.02944040653207,NA,1,5,4,-0.660928205923069,-5.01536400173773,-0.117695525691872,-0.446880330465045,NA,NA
"k_veerkracht_grid1_12_recoded","integer",1379,0.574645280690932,6,3.35387962291516,3,3,NA,1.07190901148142,NA,1,5,4,-0.158981286262638,-1.2064079168145,-0.566132907040435,-2.14956056399039,NA,NA
"k_veerkracht_grid1_13_recoded","integer",1379,0.574645280690932,6,3.27628716461204,3,3,NA,1.0774555410205,NA,1,5,4,-0.143801255590704,-1.09121631401256,-0.687163984769973,-2.60910571402367,NA,NA
"k_veerkracht_grid1_14_recoded","integer",1379,0.574645280690932,6,4.53372008701958,5,5,NA,0.796938088164257,NA,1,5,4,-2.12180640225373,-16.1010399513176,5.11513663815249,19.4217574355021,NA,NA
"k_veerkracht_grid2_15_recoded","integer",1379,0.574645280690932,6,3.94633792603336,4,4,NA,0.817989413793794,NA,1,5,4,-0.624509294642241,-4.73900403558188,0.389923774614354,1.48050883184826,NA,NA
